bcr_sample_barcode	bcr_analyte_barcode	a260_a280_ratio	aliquots	amount	analyte_type	concentration	gel_image_file	spectrophotometer_method	well_number
TCGA-12-1095-01A	TCGA-12-1095-01A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1095-01A	TCGA-12-1095-01A-01R	1.7	null	413 uL	RNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1095-01A	TCGA-12-1095-01A-01T	null	null	93 uL	Total RNA	.1 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1095-10A	TCGA-12-1095-10A-01D	1.89	null	0 uL	DNA	.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1095-10A	TCGA-12-1095-10A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1096-01A	TCGA-12-1096-01A-01T	null	null	6 uL	Total RNA	.1 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1096-01A	TCGA-12-1096-01A-01R	1.7	null	50 uL	RNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1096-01A	TCGA-12-1096-01A-01D	1.9	null	109 uL	DNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1096-01A	TCGA-12-1096-01A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1096-10A	TCGA-12-1096-10A-01D	1.9	null	2.3000000000000007 uL	DNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1096-10A	TCGA-12-1096-10A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1097-01B	TCGA-12-1097-01B-01R	1.8	null	220 uL	RNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1097-01B	TCGA-12-1097-01B-01D	1.9	null	297 uL	DNA	0.17 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1097-01B	TCGA-12-1097-01B-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1097-01B	TCGA-12-1097-01B-01T	null	null	59 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1097-10A	TCGA-12-1097-10A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1097-10A	TCGA-12-1097-10A-01D	1.9	null	0 uL	DNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1098-01C	TCGA-12-1098-01C-01T	null	null	39 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1098-01C	TCGA-12-1098-01C-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1098-01C	TCGA-12-1098-01C-01D	1.9	null	554 uL	DNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1098-01C	TCGA-12-1098-01C-01R	1.8	null	126 uL	RNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1098-10A	TCGA-12-1098-10A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1098-10A	TCGA-12-1098-10A-01D	1.9	null	0 uL	DNA	.17 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1099-01A	TCGA-12-1099-01A-01T	null	null	35 uL	Total RNA	.1 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1099-01A	TCGA-12-1099-01A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1099-01A	TCGA-12-1099-01A-01R	1.8	null	174 uL	RNA	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1099-01A	TCGA-12-1099-01A-01D	1.9	null	334 uL	DNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1099-10A	TCGA-12-1099-10A-01D	1.9	null	6.300000000000001 uL	DNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1099-10A	TCGA-12-1099-10A-01W	null	null	0 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1597-01B	TCGA-12-1597-01B-01T	null	null	16 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1597-01B	TCGA-12-1597-01B-01W	null	null	53 uL	Repli-G (Qiagen) DNA	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1597-01B	TCGA-12-1597-01B-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-12-1597-01B	TCGA-12-1597-01B-01D	1.9	null	223.09999999999997 uL	DNA	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1597-01B	TCGA-12-1597-01B-01R	1.8	null	21.700000000000003 uL	RNA	0.13 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1597-01B	TCGA-12-1597-01B-01X	null	null	200 uL	Repli-G X (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1597-10A	TCGA-12-1597-10A-01D	1.9	null	37.39999999999998 uL	DNA	0.13 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1597-10A	TCGA-12-1597-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-12-1597-10A	TCGA-12-1597-10A-01X	null	null	200 uL	Repli-G X (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1597-10A	TCGA-12-1597-10A-01W	null	null	66 uL	Repli-G (Qiagen) DNA	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1598-01A	TCGA-12-1598-01A-01T	null	null	31 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1598-01A	TCGA-12-1598-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-12-1598-01A	TCGA-12-1598-01A-01D	1.9	null	513.67 uL	DNA	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1598-01A	TCGA-12-1598-01A-01R	1.8	null	127 uL	RNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1598-01A	TCGA-12-1598-01A-01W	null	null	1020 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1598-10A	TCGA-12-1598-10A-01W	null	null	1020 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1598-10A	TCGA-12-1598-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-12-1598-10A	TCGA-12-1598-10A-01D	1.9	null	13.3 uL	DNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1599-01A	TCGA-12-1599-01A-01D	1.9	null	126.67 uL	DNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1599-01A	TCGA-12-1599-01A-01T	null	null	20 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1599-01A	TCGA-12-1599-01A-01W	null	null	1020 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1599-01A	TCGA-12-1599-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-12-1599-01A	TCGA-12-1599-01A-01R	1.8	null	117.99999999999999 uL	RNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1599-10A	TCGA-12-1599-10A-01D	1.9	null	13.3 uL	DNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1599-10A	TCGA-12-1599-10A-01W	null	null	1020 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1599-10A	TCGA-12-1599-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-12-1600-01A	TCGA-12-1600-01A-01T	null	null	29 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1600-01A	TCGA-12-1600-01A-01W	null	null	1020 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1600-01A	TCGA-12-1600-01A-01D	1.9	null	419.67 uL	DNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1600-01A	TCGA-12-1600-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-12-1600-01A	TCGA-12-1600-01A-01R	1.8	null	113.99999999999999 uL	RNA	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1600-10A	TCGA-12-1600-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-12-1600-10A	TCGA-12-1600-10A-01D	1.9	null	13.3 uL	DNA	0.13 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1600-10A	TCGA-12-1600-10A-01W	null	null	1020 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1602-01A	TCGA-12-1602-01A-01W	null	null	1020 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1602-01A	TCGA-12-1602-01A-01T	null	null	24 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1602-01A	TCGA-12-1602-01A-01D	1.9	null	41.67 uL	DNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1602-01A	TCGA-12-1602-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-12-1602-01A	TCGA-12-1602-01A-01R	1.7	null	6.0000000000000036 uL	RNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1602-10A	TCGA-12-1602-10A-01W	null	null	1020 uL	Repli-G (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1602-10A	TCGA-12-1602-10A-01D	1.8	null	0 uL	DNA	0.13 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-1602-10A	TCGA-12-1602-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-12-3644-01A	TCGA-12-3644-01A-01R	1.8	null	78 uL	RNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3644-01A	TCGA-12-3644-01A-01T	null	null	32 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3644-01A	TCGA-12-3644-01A-01D	1.9	null	296.4 uL	DNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3644-01A	TCGA-12-3644-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-12-3644-01A	TCGA-12-3644-01A-01X	null	null	200 uL	Repli-G X (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3644-01A	TCGA-12-3644-01A-01W	null	null	44 uL	Repli-G (Qiagen) DNA	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3644-10A	TCGA-12-3644-10A-01D	1.9	null	9.700000000000003 uL	DNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3644-10A	TCGA-12-3644-10A-01W	null	null	29 uL	Repli-G (Qiagen) DNA	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3644-10A	TCGA-12-3644-10A-01X	null	null	200 uL	Repli-G X (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3644-10A	TCGA-12-3644-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-12-3646-01A	TCGA-12-3646-01A-01D	1.9	null	711.4000000000001 uL	DNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3646-01A	TCGA-12-3646-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-12-3646-01A	TCGA-12-3646-01A-01W	null	null	56 uL	Repli-G (Qiagen) DNA	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3646-01A	TCGA-12-3646-01A-01X	null	null	200 uL	Repli-G X (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3646-01A	TCGA-12-3646-01A-01T	null	null	49 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3646-01A	TCGA-12-3646-01A-01R	1.8	null	110.00000000000001 uL	RNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3646-10A	TCGA-12-3646-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-12-3646-10A	TCGA-12-3646-10A-01W	null	null	32 uL	Repli-G (Qiagen) DNA	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3646-10A	TCGA-12-3646-10A-01X	null	null	200 uL	Repli-G X (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3646-10A	TCGA-12-3646-10A-01D	1.9	null	30.700000000000003 uL	DNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3648-01A	TCGA-12-3648-01A-01R	1.8	null	347 uL	RNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3648-01A	TCGA-12-3648-01A-01X	null	null	200 uL	Repli-G X (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3648-01A	TCGA-12-3648-01A-01T	null	null	95 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3648-01A	TCGA-12-3648-01A-01W	null	null	46 uL	Repli-G (Qiagen) DNA	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3648-01A	TCGA-12-3648-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-12-3648-01A	TCGA-12-3648-01A-01D	1.9	null	637.4000000000001 uL	DNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3648-10A	TCGA-12-3648-10A-01X	null	null	200 uL	Repli-G X (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3648-10A	TCGA-12-3648-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-12-3648-10A	TCGA-12-3648-10A-01D	1.9	null	2.700000000000003 uL	DNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3648-10A	TCGA-12-3648-10A-01W	null	null	48 uL	Repli-G (Qiagen) DNA	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3649-01A	TCGA-12-3649-01A-01D	1.9	null	106.09999999999998 uL	DNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3649-01A	TCGA-12-3649-01A-01X	null	null	200 uL	Repli-G X (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3649-01A	TCGA-12-3649-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-12-3649-01A	TCGA-12-3649-01A-01W	null	null	38 uL	Repli-G (Qiagen) DNA	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3649-01A	TCGA-12-3649-01A-01R	1.8	null	48 uL	RNA	0.13 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3649-01A	TCGA-12-3649-01A-01T	null	null	22 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3649-10A	TCGA-12-3649-10A-01D	1.9	null	17.400000000000002 uL	DNA	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3649-10A	TCGA-12-3649-10A-01X	null	null	200 uL	Repli-G X (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3649-10A	TCGA-12-3649-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-12-3649-10A	TCGA-12-3649-10A-01W	null	null	31 uL	Repli-G (Qiagen) DNA	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3650-01A	TCGA-12-3650-01A-01X	null	null	200 uL	Repli-G X (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3650-01A	TCGA-12-3650-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-12-3650-01A	TCGA-12-3650-01A-01W	null	null	28 uL	Repli-G (Qiagen) DNA	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3650-01A	TCGA-12-3650-01A-01D	1.9	null	766.1000000000001 uL	DNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3650-01A	TCGA-12-3650-01A-01R	1.8	null	205.7 uL	RNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3650-01A	TCGA-12-3650-01A-01T	null	null	68 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3650-10A	TCGA-12-3650-10A-01X	null	null	200 uL	Repli-G X (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3650-10A	TCGA-12-3650-10A-01W	null	null	25 uL	Repli-G (Qiagen) DNA	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3650-10A	TCGA-12-3650-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-12-3650-10A	TCGA-12-3650-10A-01D	1.9	null	37.39999999999998 uL	DNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3651-01A	TCGA-12-3651-01A-01D	1.9	null	229.39999999999998 uL	DNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3651-01A	TCGA-12-3651-01A-01R	1.8	null	60 uL	RNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3651-01A	TCGA-12-3651-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-12-3651-01A	TCGA-12-3651-01A-01W	null	null	30 uL	Repli-G (Qiagen) DNA	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3651-01A	TCGA-12-3651-01A-01T	null	null	17 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3651-01A	TCGA-12-3651-01A-01X	null	null	200 uL	Repli-G X (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3651-10A	TCGA-12-3651-10A-01D	1.9	null	10.700000000000003 uL	DNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3651-10A	TCGA-12-3651-10A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-12-3651-10A	TCGA-12-3651-10A-01X	null	null	200 uL	Repli-G X (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3651-10A	TCGA-12-3651-10A-01W	null	null	32 uL	Repli-G (Qiagen) DNA	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3652-01A	TCGA-12-3652-01A-01G	null	null	125 uL	GenomePlex (Rubicon) Amplified DNA	null	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null
TCGA-12-3652-01A	TCGA-12-3652-01A-01T	null	null	50 uL	Total RNA	0.100 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3652-01A	TCGA-12-3652-01A-01X	null	null	200 uL	Repli-G X (Qiagen) DNA	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3652-01A	TCGA-12-3652-01A-01D	1.9	null	802.1000000000001 uL	DNA	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3652-01A	TCGA-12-3652-01A-01R	1.8	null	158.7 uL	RNA	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
TCGA-12-3652-01A	TCGA-12-3652-01A-01W	null	null	55 uL	Repli-G (Qiagen) DNA	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	UV Spec	null
